entity_id,entity_type,name,image_url
40420,character,Scud Panther,https://cdn.myanimelist.net/images/characters/9/367865.jpg
40421,character,"Andou, Natsu",https://cdn.myanimelist.net/images/characters/2/120183.jpg
40422,character,"Imagawa, Hayao",https://cdn.myanimelist.net/images/characters/5/120182.jpg
40423,character,Kuu-chan,https://cdn.myanimelist.net/images/characters/8/121104.jpg
40424,character,"Hoshi, Ginga",https://cdn.myanimelist.net/images/characters/13/120186.jpg
40425,character,Dorm Supervisor,https://cdn.myanimelist.net/images/characters/14/121080.jpg
40426,voice_actor,"Sakamoto, Raikou",https://cdn.myanimelist.net/images/questionmark_23.jpg
40427,character,Mo,https://cdn.myanimelist.net/images/characters/3/120188.jpg
40428,character,Wada-san,https://cdn.myanimelist.net/images/characters/7/121081.jpg
40429,character,Cerberos,https://cdn.myanimelist.net/images/characters/14/298913.jpg
40430,staff,"Nakatsu, Tamaki",
40431,character,"Meng, Xi Shi",https://cdn.myanimelist.net/images/questionmark_23.jpg
40432,character,Ai-chan,https://cdn.myanimelist.net/images/characters/14/454205.jpg
40433,character,Kouhai-chan,https://cdn.myanimelist.net/images/characters/11/320931.jpg
40434,character,Maegami-chan,https://cdn.myanimelist.net/images/characters/14/459766.jpg
40435,character,Oniisan,https://cdn.myanimelist.net/images/characters/14/320936.jpg
40436,character,Volley-bu-chan,https://cdn.myanimelist.net/images/characters/14/362050.jpg
40437,character,Imouto-chan,https://cdn.myanimelist.net/images/characters/14/471902.jpg
40438,character,Baseball-kun,https://cdn.myanimelist.net/images/characters/5/530402.jpg
40439,character,Holstein-chan,https://cdn.myanimelist.net/images/characters/9/499892.jpg
40440,staff,"Ogawa, Yuuki",
40441,character,"Restall, Lisara",https://cdn.myanimelist.net/images/characters/6/173241.jpg
40442,character,"Kaga, Ryousuke",https://cdn.myanimelist.net/images/characters/8/173235.jpg
40443,character,"Sellier, Quele",https://cdn.myanimelist.net/images/characters/12/173237.jpg
40444,voice_actor,"Nishiguchi, Arisa",https://cdn.myanimelist.net/images/voiceactors/3/20125.jpg
40445,character,"Fukumune, Iria",https://cdn.myanimelist.net/images/characters/11/173243.jpg
40446,character,"Okura, Mina",https://cdn.myanimelist.net/images/characters/11/173239.jpg
40447,character,"Meshiyori, Muneo",https://cdn.myanimelist.net/images/characters/11/200953.jpg
40448,character,"Kurotsuchi, Mayuri",https://cdn.myanimelist.net/images/characters/11/73295.jpg
40449,character,Fumiko,https://cdn.myanimelist.net/images/characters/11/446995.jpg
40450,staff,"Anzai, Fumitaka",
40451,staff,"Morinaka, Masaharu",
40452,character,"von Schicksal, Johannes",https://cdn.myanimelist.net/images/characters/16/122211.jpg
40453,staff,"Shiina, Gou",
40454,staff,"Shirai, Toshiyuki",
40455,staff,"Makita, Masaya",
40456,staff,"Matsumoto, Keita",
40457,staff,"Suzuki, Masaru",
40458,studio,Wako Production,
40459,character,Pepero,https://cdn.myanimelist.net/images/characters/15/274463.jpg
40460,character,Titicaca,https://cdn.myanimelist.net/images/characters/12/274465.jpg
40461,character,Sunfun,https://cdn.myanimelist.net/images/questionmark_23.jpg
40462,character,Azteco's Father,https://cdn.myanimelist.net/images/questionmark_23.jpg
40463,character,Azteco's Mother,https://cdn.myanimelist.net/images/questionmark_23.jpg
40464,character,Innes,https://cdn.myanimelist.net/images/characters/10/274475.jpg
40465,character,Kui,https://cdn.myanimelist.net/images/questionmark_23.jpg
40466,character,Aztec,https://cdn.myanimelist.net/images/characters/6/274469.jpg
40467,voice_actor,"Azuma, Mie",https://cdn.myanimelist.net/images/voiceactors/1/15369.jpg
40468,staff,"Udagawa, Kazuhiko",
40469,staff,"Asari, Fujiaki",
40470,staff,"Usuda, Yoshio",
40471,staff,"Oka, Atsushi",
40472,character,"Saegusa, Toshio",https://cdn.myanimelist.net/images/characters/6/549114.jpg
40473,character,"Tamon, Sanshiro",https://cdn.myanimelist.net/images/characters/14/119121.jpg
40474,character,"Sugai, Masato",https://cdn.myanimelist.net/images/characters/14/135847.jpg
40475,character,Fue,https://cdn.myanimelist.net/images/characters/15/119079.jpg
40476,character,Kimidori,https://cdn.myanimelist.net/images/characters/11/119117.jpg
40477,character,"Kawaguchi, Mikiharu",https://cdn.myanimelist.net/images/characters/14/136007.jpg
40478,character,"Satomura, Shu",https://cdn.myanimelist.net/images/characters/12/136005.jpg
40479,character,"Oki, Sayaka",https://cdn.myanimelist.net/images/characters/3/136307.jpg
40480,voice_actor,"Sakuragi, Amisa",https://cdn.myanimelist.net/images/voiceactors/1/33263.jpg
40481,character,"Hino, Aki",https://cdn.myanimelist.net/images/characters/3/119118.jpg
40482,character,Ookusa,https://cdn.myanimelist.net/images/characters/11/57383.jpg
40483,character,"Watanabe, Shinichirou",https://cdn.myanimelist.net/images/voiceactors/3/48770.jpg
40484,staff,Alisa,
40485,character,Xuanxuan,https://cdn.myanimelist.net/images/questionmark_23.jpg
40486,character,"Situ, Mingyue",https://cdn.myanimelist.net/images/questionmark_23.jpg
40487,character,"Dugu, Baitian",https://cdn.myanimelist.net/images/questionmark_23.jpg
40488,character,Nakano,https://cdn.myanimelist.net/images/characters/9/546075.jpg
40489,character,Perry,https://cdn.myanimelist.net/images/characters/14/454093.jpg
40490,character,Kinako-bou,https://cdn.myanimelist.net/images/characters/6/454092.jpg
40491,staff,"Yoshimura, Yasuhiro",
40492,character,Princess Anmitsu,https://cdn.myanimelist.net/images/characters/16/271383.jpg
40493,character,Count Dracula,https://cdn.myanimelist.net/images/questionmark_23.jpg
40494,character,"Cakes, Sherlock",https://cdn.myanimelist.net/images/questionmark_23.jpg
40495,character,Dracula Jr.,https://cdn.myanimelist.net/images/questionmark_23.jpg
40496,character,Gunman,https://cdn.myanimelist.net/images/questionmark_23.jpg
40497,character,"Bonbon, James",https://cdn.myanimelist.net/images/questionmark_23.jpg
40498,character,Sanches,https://cdn.myanimelist.net/images/questionmark_23.jpg
40499,character,Ponce,https://cdn.myanimelist.net/images/questionmark_23.jpg
40500,character,"Fudou, Jun",https://cdn.myanimelist.net/images/characters/5/240357.jpg
40501,character,"Ran, Asuka",https://cdn.myanimelist.net/images/characters/8/334168.jpg
40502,voice_actor,"Shimamura, Kaoru",https://cdn.myanimelist.net/images/voiceactors/3/24683.jpg
40503,character,"Takiura, Kazumi",https://cdn.myanimelist.net/images/characters/10/61068.jpg
40504,character,"Kiyoshi, Maeda",https://cdn.myanimelist.net/images/characters/6/99869.jpg
40505,character,"Sonobe, Otoya",https://cdn.myanimelist.net/images/characters/4/120752.jpg
40506,character,"Takashima, Remi",https://cdn.myanimelist.net/images/characters/9/119980.jpg
40507,character,"Yuasa, Tatsuya",https://cdn.myanimelist.net/images/characters/12/119963.jpg
40508,character,Tristan,https://cdn.myanimelist.net/images/characters/6/403594.jpg
40509,character,"Ambassada, Manny",https://cdn.myanimelist.net/images/characters/13/271673.jpg
40510,character,Gudetama,https://cdn.myanimelist.net/images/characters/16/241617.jpg
40511,character,Nisetama-san,https://cdn.myanimelist.net/images/characters/12/392762.jpg
40512,staff,"Wagner, Richard",
40513,character,"Asagi, Kaoru",https://cdn.myanimelist.net/images/characters/8/327628.jpg
40514,character,"Kurusu, Kurogo",https://cdn.myanimelist.net/images/characters/8/327629.jpg
40515,character,"Murase, Tonbo",https://cdn.myanimelist.net/images/characters/5/327630.jpg
40516,character,"Niwa,  Hanamichi",https://cdn.myanimelist.net/images/characters/5/327626.jpg
40517,character,"Ebihara, Jin",https://cdn.myanimelist.net/images/characters/3/327627.jpg
40518,character,"Akutsu, Shin",https://cdn.myanimelist.net/images/characters/14/327625.jpg
40519,character,"Janome, Maruko",https://cdn.myanimelist.net/images/characters/12/328244.jpg
40520,character,"Tsuboyama, Kiriko",https://cdn.myanimelist.net/images/characters/11/491680.jpg
40521,character,Saiko,https://cdn.myanimelist.net/images/questionmark_23.jpg
40522,character,"Kazuma, Katsumi",https://cdn.myanimelist.net/images/questionmark_23.jpg
40523,staff,"Aso, Hiroshi",
40524,character,"Okamura, Masahiro",https://cdn.myanimelist.net/images/questionmark_23.jpg
40525,character,"Annou, Takashi",https://cdn.myanimelist.net/images/voiceactors/1/77801.jpg
40526,character,"Yano, Atsushi",https://cdn.myanimelist.net/images/questionmark_23.jpg
40527,character,"Yuasa, Masaaki",https://cdn.myanimelist.net/images/voiceactors/1/51779.jpg
40528,character,Migi Nice Guy,https://cdn.myanimelist.net/images/characters/5/612265.jpg
40529,staff,"Azuma, Ryousuke",
40530,character,Rikei-chan,https://cdn.myanimelist.net/images/characters/15/499889.jpg
40531,character,Announcer-san,https://cdn.myanimelist.net/images/characters/16/500551.jpg
40532,staff,"Himura, Kiseki",
40533,studio,Yamato Works,
40534,character,Yanku,https://cdn.myanimelist.net/images/characters/2/19022.jpg
40535,character,Sorincha,https://cdn.myanimelist.net/images/characters/6/19020.jpg
40536,character,Hikora,https://cdn.myanimelist.net/images/characters/5/19018.jpg
40537,character,Inmu,https://cdn.myanimelist.net/images/characters/2/19021.jpg
40538,character,Suku,https://cdn.myanimelist.net/images/characters/7/19035.jpg
40539,character,Tachiji,https://cdn.myanimelist.net/images/characters/10/19024.jpg
40540,character,Noshiga,https://cdn.myanimelist.net/images/characters/8/19023.jpg
40541,character,Yaimao,https://cdn.myanimelist.net/images/characters/7/19019.jpg
40542,voice_actor,"Ueki, Makoto",https://cdn.myanimelist.net/images/voiceactors/2/1527.jpg
40543,character,Kotori,https://cdn.myanimelist.net/images/characters/3/19028.jpg
40544,character,Aburatori,https://cdn.myanimelist.net/images/characters/4/19027.jpg
40545,staff,"Sajiki, Daisuke",
40546,character,"Kisaragi, Ryuuji",https://cdn.myanimelist.net/images/characters/10/124135.jpg
40547,character,"Nanao, Eriko",https://cdn.myanimelist.net/images/characters/16/124447.jpg
40548,character,Maruga,https://cdn.myanimelist.net/images/characters/9/165315.jpg
40549,character,"Lou, Bianca Alexandra",https://cdn.myanimelist.net/images/characters/13/120780.jpg
40550,character,Onyx,https://cdn.myanimelist.net/images/characters/10/120778.jpg
40551,character,Sapphi,https://cdn.myanimelist.net/images/characters/3/120779.jpg
40552,character,"Etou, Misaki",https://cdn.myanimelist.net/images/characters/14/198283.jpg
40553,staff,"Numagi, Yuusuke",
40554,producer,Kyodo Eiga,
40555,producer,GoGo Visual Planning,
40556,character,"Ei, Toshiko",https://cdn.myanimelist.net/images/characters/9/185719.jpg
40557,voice_actor,"Mogami, Rina",https://cdn.myanimelist.net/images/voiceactors/2/33389.jpg
40558,character,"Ei, Tsuneo",https://cdn.myanimelist.net/images/characters/14/185723.jpg
40559,character,"Ei, Yukio",https://cdn.myanimelist.net/images/characters/13/185721.jpg
40560,character,Azarashi-kun,https://cdn.myanimelist.net/images/characters/9/440492.jpg
40561,character,Shirokuma-san,https://cdn.myanimelist.net/images/questionmark_23.jpg
40562,staff,Koromo,
40563,character,"Carter, Penny",https://cdn.myanimelist.net/images/characters/3/142701.jpg
40564,character,"Kimura, Billy",https://cdn.myanimelist.net/images/characters/8/142703.jpg
40565,character,Washington,https://cdn.myanimelist.net/images/characters/16/142715.jpg
40566,character,Captain Clayton,https://cdn.myanimelist.net/images/characters/10/142705.jpg
40567,character,"Brest, Lotta",https://cdn.myanimelist.net/images/characters/4/142699.jpg
40568,character,Bucky,https://cdn.myanimelist.net/images/questionmark_23.jpg
40569,character,"Steamson, Margaret",https://cdn.myanimelist.net/images/characters/4/142713.jpg
40570,character,Emely,https://cdn.myanimelist.net/images/characters/14/142697.jpg
40571,character,"Brest, Dr.",https://cdn.myanimelist.net/images/characters/10/142711.jpg
40572,character,James,https://cdn.myanimelist.net/images/characters/15/142709.jpg
40573,staff,"Shimizu, Kazuo",
40574,character,"Tamura, Ichigo",https://cdn.myanimelist.net/images/characters/11/89778.jpg
40575,character,Kappii,https://cdn.myanimelist.net/images/characters/15/284489.jpg
40576,character,"Momoka, Ono",https://cdn.myanimelist.net/images/characters/6/284490.jpg
40577,producer,Studio Zero,
40578,character,Paayan,https://cdn.myanimelist.net/images/characters/8/394825.jpg
40579,voice_actor,"Kamo, Yoshihisa",https://cdn.myanimelist.net/images/questionmark_23.jpg
40580,character,"Suwa, Ganko",https://cdn.myanimelist.net/images/characters/12/497796.jpg
40581,staff,"Namie, Shima",
40582,character,"Mukuo, Takamura",https://cdn.myanimelist.net/images/voiceactors/2/38673.jpg
40583,character,"Matoba, Shigeo",https://cdn.myanimelist.net/images/questionmark_23.jpg
40584,staff,"Mukuo, Takamura",
40585,staff,"Matoba, Shigeo",
40586,character,"Hiyama, Akane",https://cdn.myanimelist.net/images/characters/2/322829.jpg
40587,character,Guri,https://cdn.myanimelist.net/images/characters/11/322827.jpg
40588,character,"Aino, Seiji",https://cdn.myanimelist.net/images/characters/14/322828.jpg
40589,character,"Kichougasaki, Yuzu",https://cdn.myanimelist.net/images/characters/2/322830.jpg
40590,character,"Shiramine, Shikimi",https://cdn.myanimelist.net/images/characters/12/322831.jpg
40591,character,"Aino, Akua",https://cdn.myanimelist.net/images/characters/14/324992.jpg
40592,character,Stolas,https://cdn.myanimelist.net/images/characters/8/324997.jpg
40593,character,"Shiina, Mari",https://cdn.myanimelist.net/images/characters/16/330300.jpg
40594,character,Mavuro,https://cdn.myanimelist.net/images/characters/4/335112.jpg
40595,character,Avogado6,https://cdn.myanimelist.net/images/voiceactors/1/55123.jpg
40596,staff,Avogado6,
40597,character,Liquid,https://cdn.myanimelist.net/images/characters/11/25877.jpg
40598,character,Papuwa,https://cdn.myanimelist.net/images/characters/11/25714.jpg
40599,character,Itou,https://cdn.myanimelist.net/images/characters/11/74199.jpg
40600,character,Chappy,https://cdn.myanimelist.net/images/characters/2/74195.jpg
40601,character,Shintaro,https://cdn.myanimelist.net/images/characters/14/78483.jpg
40602,character,"Miyagi, Touhoku",https://cdn.myanimelist.net/images/characters/9/78204.jpg
40603,character,"Naha, Midori",https://cdn.myanimelist.net/images/characters/7/26229.jpg
40604,character,"Isozaki, Ran",https://cdn.myanimelist.net/images/characters/14/26228.jpg
40605,character,"Ayase, Rui",https://cdn.myanimelist.net/images/characters/6/26230.jpg
40606,character,"Isozaki, Rin",https://cdn.myanimelist.net/images/characters/15/26231.jpg
40607,character,"Isozaki, Ronpei",https://cdn.myanimelist.net/images/characters/9/26233.jpg
40608,character,"Isozaki, Reina",https://cdn.myanimelist.net/images/characters/14/26232.jpg
40609,studio,OLM Digital,
40610,studio,Sprite Animation Studios,
40611,character,Ippaiattena,https://cdn.myanimelist.net/images/characters/7/519249.jpg
40612,voice_actor,"Suzuki, Ryouhei",https://cdn.myanimelist.net/images/voiceactors/2/50153.jpg
40613,voice_actor,"Inoue, Mao",https://cdn.myanimelist.net/images/voiceactors/1/50155.jpg
40614,character,Butchy,https://cdn.myanimelist.net/images/questionmark_23.jpg
40615,staff,"Sakakibara, Motonori",
40616,character,"Sakamoto, Yayoi",https://cdn.myanimelist.net/images/characters/8/465065.jpg
40617,character,"Takahashi, Yomogi",https://cdn.myanimelist.net/images/characters/11/465064.jpg
40618,character,"Hosono, Yuzu",https://cdn.myanimelist.net/images/characters/12/465063.jpg
40619,character,"Rokkatei, Yuina",https://cdn.myanimelist.net/images/characters/2/471064.jpg
40620,voice_actor,"Kojima, Nanae",https://cdn.myanimelist.net/images/voiceactors/3/87537.jpg
40621,character,"Ishiya, Mone",https://cdn.myanimelist.net/images/characters/14/471068.jpg
40622,character,"Shirakabe, Mako",https://cdn.myanimelist.net/images/characters/9/471065.jpg
40623,character,"Komatsuzaki, Miyu",https://cdn.myanimelist.net/images/characters/14/471063.jpg
40624,character,"Hokuto, Chihori",https://cdn.myanimelist.net/images/characters/13/471059.jpg
40625,character,"Akishika, Iroha",https://cdn.myanimelist.net/images/characters/13/471057.jpg
40626,character,"Jougasaki, Hikari",https://cdn.myanimelist.net/images/characters/14/471060.jpg
40627,staff,"Oonuki, Yuusuke",
40628,staff,"Sekine, Chinami",
40629,character,"Midou, Ryuuhei",https://cdn.myanimelist.net/images/characters/14/293464.jpg
40630,character,Vigo,https://cdn.myanimelist.net/images/characters/14/82890.jpg
40631,character,"Anzai, Hiromi",https://cdn.myanimelist.net/images/characters/13/9654.jpg
40632,staff,"Takeuchi, Nobuyuki",
40633,character,Lena,https://cdn.myanimelist.net/images/characters/16/107820.jpg
40634,character,Japolo,https://cdn.myanimelist.net/images/characters/15/107837.jpg
40635,character,"White, Susanna",https://cdn.myanimelist.net/images/characters/14/533781.jpg
40636,character,"Faria, Apoline",https://cdn.myanimelist.net/images/characters/3/533780.jpg
40637,character,Kagetsu,https://cdn.myanimelist.net/images/characters/13/107833.jpg
40638,staff,"Nishimura, Hiroyuki",
40639,character,"Nitta, Akio",https://cdn.myanimelist.net/images/characters/15/103981.jpg
40640,character,Kusaka,https://cdn.myanimelist.net/images/characters/3/241421.jpg
40641,character,"Shimizu, Fumiko",https://cdn.myanimelist.net/images/characters/10/240469.jpg
40642,character,Amina,https://cdn.myanimelist.net/images/characters/4/550620.jpg
40643,character,Hatakeyama,https://cdn.myanimelist.net/images/characters/7/562900.jpg
40644,character,"Katsuragi, Yuu",https://cdn.myanimelist.net/images/characters/15/562901.jpg
40645,character,"Seki, Hideharu",https://cdn.myanimelist.net/images/characters/11/562902.jpg
40646,character,"Takatsu, Noriyuki",https://cdn.myanimelist.net/images/characters/10/573318.jpg
40647,character,"Branstein, Elzam von",https://cdn.myanimelist.net/images/characters/15/228233.jpg
40648,staff,"Kouno, Yougo",
40649,character,"Kasugano, Ray",https://cdn.myanimelist.net/images/characters/2/109487.jpg
40650,character,"Shinoyama, Toshiaki",https://cdn.myanimelist.net/images/characters/7/452314.jpg
40651,character,"Hariuchi, Sumire",https://cdn.myanimelist.net/images/characters/12/452470.jpg
40652,character,One,https://cdn.myanimelist.net/images/characters/10/452310.jpg
40653,voice_actor,"Ohmi, Tomoe",https://cdn.myanimelist.net/images/voiceactors/2/7280.jpg
40654,character,Aka Ribbon,https://cdn.myanimelist.net/images/characters/15/452312.jpg
40655,character,H Ring Man,https://cdn.myanimelist.net/images/characters/16/452313.jpg
